q1 (deg),q2 (deg),q3 (deg),q4 (deg),q5 (deg),q6 (deg),x (mm),y (mm),z (mm),r_x (deg),r_y (deg),r_z (deg)
96.0541,-65.7498,82.0888,-6.7487,68.795,48.332,-188.53,-24.1503,223.792,-54.4804,-37.5788,-13.8935
96.0948,-68.6633,93.678,12.418,84.1612,96.1188,-254.981,-113.595,193.382,-79.868,2.03019,37.5339
96.1498,-83.559,75.2127,37.252,98.429,92.5688,-3.03731,-168.354,165.91,-93.5721,-0.817061,27.9005
96.1887,-96.921,96.5268,-0.84772,66.9639,85.2298,-28.1886,-215.689,206.299,-61.0157,-4.37581,-4.31771
96.2191,-65.5779,72.211,11.557,93.607,94.5758,-133.526,-17.7917,190.373,-88.1458,2.18031,17.4718
96.2323,-71.956,95.6232,-5.98323,76.7689,61.3913,-227.87,-94.253,207.187,-67.979,-29.1041,6.17658
96.3411,-73.982,71.6083,25.72,94.5059,78.6522,-55.1309,-84.1811,182.671,-88.9925,-14.3836,22.2803
96.4259,-72.839,74.555,3.823,66.1801,64.448,-67.2505,-53.2546,227.366,-57.0442,-22.8277,-8.74962
96.4792,-86.6037,93.5491,5.307,71.5137,90.87,-92.302,-164.037,208.216,-65.4654,-0.968133,11.6312
96.5262,-74.363,93.3978,12.34,90.6362,89.4381,-202.732,-125.003,186.284,-85.5109,-4.37402,30.3738
96.5308,-78.8928,73.6062,4.8012,50.356,50.054,-0.932279,-102.656,242.042,-36.1861,-26.7327,-32.1255
96.5348,-78.4351,83.3808,-8.90932,71.9131,75.4591,-66.3403,-75.2863,218.283,-64.8109,-13.1585,-10.8526
96.6368,-79.7288,87.4981,17.595,79.4458,42.188,-115.377,-137.205,201.606,-64.6163,-48.358,5.87403
96.6878,-90.3721,93.4047,20.609,71.9572,78.5651,-73.9719,-212.376,203.559,-65.5087,-13.4489,17.7603
96.6918,-81.1371,92.2708,33.048,49.112,93.1022,-127.541,-209.219,232.88,-44.5445,-2.8651,45.2177
96.7153,-83.449,78.7278,30.134,94.848,45.331,-26.2365,-158.895,176.958,-88.2787,-48.0779,23.3745
96.8132,-98.7642,77.4587,13.672,99.713,54.213,119.648,-237.546,160.86,-93.897,-35.4297,-5.99455
96.8322,-80.9372,71.4352,44.186,80.52,81.3657,0.0182558,-168.104,197.557,-74.9974,-12.5984,31.4111
96.9278,-82.2979,77.5023,2.9051,54.014,60.4482,1.80103,-122.701,239.228,-43.1149,-21.2652,-23.5931
96.9347,-62.0278,80.0588,23.59,62.4312,95.7687,-225.454,-74.4936,235.531,-57.6186,-0.100065,43.588
96.9582,-89.6759,81.0128,24.064,67.6531,80.1092,12.7489,-198.978,212.829,-60.8199,-10.7954,9.62792
97.0338,-75.9438,71.496,36.978,74.9377,82.326,-40.2845,-126.004,212.383,-69.089,-11.3234,28.7364
97.0522,-81.3399,88.9591,6.61972,60.875,61.6279,-101.436,-139.708,230.262,-49.9365,-24.555,-4.39314
97.1072,-77.7819,83.174,7.86768,49.917,67.1948,-88.3411,-121.087,246.066,-40.1653,-17.1557,-4.91402
97.1542,-72.8539,90.4471,42.353,87.3841,89.3442,-191.429,-174.791,190.157,-84.0161,-7.10795,59.7019
97.1708,-93.8539,88.1037,1.5947,79.6961,97.2458,15.0702,-186.841,199.281,-72.8831,7.04657,-2.65075
97.1748,-86.0909,86.6719,8.21971,85.7443,45.678,-46.1294,-147.212,195.792,-73.9765,-44.7877,-2.98928
97.1988,-99.4362,89.9578,-9.23912,68.4788,94.196,58.8341,-217.923,211.167,-61.7554,5.58238,-17.3096
97.3598,-86.2221,92.0302,19.139,58.0108,66.199,-91.0501,-198.287,228.911,-48.0302,-21.6115,8.22637
97.475,-70.6572,70.2068,32.968,53.842,65.445,-71.9275,-104.146,247.083,-43.4415,-22.0035,13.8477
97.5329,-91.4693,81.0489,32.054,97.7002,43.095,17.9109,-217.534,171.75,-91.1973,-50.1814,21.6979
97.5598,-99.2168,90.5227,15.996,71.9371,55.778,14.7158,-252.566,204.535,-59.7858,-31.776,-9.91853
97.6733,-81.0552,70.927,10.799,97.035,84.4901,33.4384,-102.428,189.091,-89.4226,-6.16537,0.109478
97.6819,-91.2533,93.1818,-4.9676,64.2309,67.4388,-38.6236,-178.848,226.06,-54.5868,-18.576,-16.6056
97.7088,-74.072,86.0697,5.5149,65.4541,91.6062,-145.844,-97.3371,235.912,-58.3249,-1.32948,17.3499
97.7907,-89.4089,77.9853,11.189,94.5461,65.1178,48.7057,-164.252,185.538,-86.6226,-25.2898,-2.27895
97.8732,-78.9032,74.3739,2.2541,91.6658,96.6952,-2.90734,-78.0879,202.38,-83.9848,6.45168,-2.18144
98.009,-76.6371,74.0239,33.174,91.8228,65.9188,-52.2438,-123.591,197.274,-84.4586,-28.5336,27.2781
98.0571,-90.8528,85.1117,8.34943,59.877,70.2773,6.60366,-192.303,232.636,-50.1389,-16.016,-10.5758
98.0611,-61.4062,93.5411,7.4869,94.1077,48.827,-320.746,-96.6657,199.665,-86.8651,-46.9877,36.1711
98.072,-67.656,79.581,22.739,87.089,76.2131,-172.268,-78.4392,211.745,-80.2207,-18.724,31.1324
98.1528,-75.7032,89.2061,-5.8016,63.9461,66.2769,-143.656,-95.6477,242.637,-53.2331,-20.7748,-7.14658
98.2869,-64.7247,91.208,0.928461,71.0193,51.031,-270.42,-83.8591,236.682,-55.3409,-38.3838,5.06575
98.339,-82.1048,78.4591,-0.054175,66.5639,41.381,-3.23726,-112.115,237.954,-47.089,-39.5843,-34.8702
98.3408,-62.9532,86.6587,2.4295,64.0532,84.7708,-256.34,-65.9627,248.949,-56.3558,-8.50611,21.8731
98.3488,-82.0842,87.1062,30.031,77.347,72.7891,-97.2544,-179.19,213.454,-69.2759,-21.4568,27.8503
98.3642,-84.2649,82.577,41.013,52.001,96.0501,-40.3447,-220.119,240.61,-45.9865,-1.30238,42.2355
98.39,-74.4587,78.9473,-7.44037,45.862,50.754,-72.9721,-79.0938,268.564,-30.8046,-22.4289,-36.7028
98.4788,-70.3478,94.7792,9.91979,55.507,78.3737,-238.663,-141.876,249.643,-46.4915,-14.3168,25.4815
98.48,-65.6638,97.1547,-0.788871,88.1341,74.398,-300.709,-105.822,211.043,-80.399,-20.2751,26.7529
98.5178,-64.6222,74.7011,47.245,77.441,93.4168,-163.003,-108.672,225.146,-72.7922,-4.34278,57.8512
98.5241,-65.9709,74.9068,14.404,78.5388,84.6918,-150.996,-44.743,233.578,-70.822,-8.81465,20.4036
98.5722,-71.4209,84.9037,3.9854,78.195,45.616,-163.17,-76.1415,230.042,-61.781,-43.8877,-2.80984
98.5957,-93.1549,73.5449,27.556,81.7233,96.7789,91.1202,-226.43,201.386,-73.6716,4.97423,9.04667
98.81,-77.9813,79.7248,0.44225,97.1072,67.7838,-53.48,-79.7819,203.788,-88.2044,-23.061,0.923841
98.8152,-72.831,70.672,25.242,74.2542,79.7042,-57.6942,-90.1153,235.235,-65.9416,-13.2034,17.8445
98.8238,-77.5521,86.1992,3.0681,60.8137,73.5288,-111.58,-115.619,249.933,-50.7476,-15.019,0.275156
98.8278,-97.9047,94.9019,40.875,64.8611,59.944,-39.3685,-308.53,214.387,-52.3665,-30.5632,18.7946
98.9212,-77.2863,83.834,39.728,70.7597,95.1729,-112.292,-174.732,228.137,-65.1821,-2.0327,47.4075
98.9681,-97.6119,85.4011,16.747,89.2611,47.089,43.3677,-237.447,191.644,-76.8256,-43.335,-5.07505
99.1469,-80.4169,98.527,-8.88319,94.699,89.6329,-169.168,-129.184,203.352,-85.9189,-2.26825,8.25267
99.1899,-66.6602,80.7882,7.19721,98.7859,52.464,-182.611,-48.8679,210.633,-90.267,-41.4561,20.3471
99.1922,-66.2729,72.8751,8.16511,57.8882,72.3869,-124.98,-45.4968,268.428,-47.2163,-15.8468,1.70383
99.2999,-79.3999,86.2771,7.97798,73.3231,90.4013,-100.991,-125.341,235.833,-64.6807,-2.38172,13.8717
99.3211,-98.6948,83.1178,16.928,63.0809,58.0211,69.0017,-261.377,227.069,-49.1312,-25.8357,-19.6289
99.3572,-89.8552,73.3489,33.18,67.9551,78.8802,63.9651,-222.669,227.116,-58.5312,-12.4938,9.88347
99.3612,-90.5399,72.0202,-3.2878,60.8,73.9751,128.95,-179.197,243.765,-51.54,-9.61079,-31.9598
99.4981,-93.9049,78.8888,40.513,57.7238,92.1729,50.2483,-275.672,232.794,-49.6294,-2.5902,25.6574
99.5188,-65.3819,71.0972,41.849,97.4412,75.56,-136.587,-87.7525,209.232,-91.2488,-22.0547,46.8491
99.937,-82.9058,90.0713,27.645,40.088,52.16,-95.3095,-221.468,265.088,-22.3126,-23.8085,-2.07836
